fecha,volumen,variedad,zona,volumen_log,region,precio_promedio_kg,indice_precio_diesel,lluvia_hoy,dias_con_helada_en_cultivo,T2M,T2M_MIN,T2M_MAX
2023-06-03,19.0,Papa Amarilla,huamanga,2.995732273553991,ayacucho,1.6,94.0387,0.0,0.0,7.63,-0.33,17.28
2023-06-03,74.0,Papa Yungay,arequipa,4.31748811353631,arequipa,0.79,94.0387,0.0,0.0,10.71,4.19,20.37
2023-06-03,160.0,Papa Unica,arequipa,5.081404364984463,arequipa,1.28,94.0387,0.0,0.0,10.71,4.19,20.37
2023-06-03,98.0,Papa Blanca,arequipa,4.59511985013459,arequipa,0.79,94.0387,0.0,0.0,10.71,4.19,20.37
2023-06-03,13.0,Papa Amarilla,andahuaylas,2.639057329615259,apurimac,1.6,94.0387,0.0,0.0,12.35,4.87,21.46
2023-06-03,20.0,Papa Yungay,abancay,3.044522437723423,apurimac,0.79,94.0387,0.0,0.0,12.35,4.87,21.46
2023-06-02,9.0,Papa Huayro,pasco,2.302585092994046,pasco,1.36,94.0387,0.0,0.0,4.69,-4.4,16.76
2023-06-02,51.0,Papa Blanca,pasco,3.951243718581428,pasco,0.74,94.0387,0.0,0.0,4.69,-4.4,16.76
2023-06-02,3.0,Papa Blanca,huaral,1.3862943611198906,lima,0.74,94.0387,0.0,0.0,21.71,20.55,23.59
2023-06-02,8.0,Papa Blanca,canete,2.19722457733622,lima,0.74,94.0387,0.0,0.0,18.65,14.01,25.1
2023-06-02,3.0,Papa Blanca,barranca,1.3862943611198906,lima,0.74,94.0387,0.0,0.0,17.15,10.66,25.29
2023-06-02,17.0,Papa Yungay,tarma,2.8903717578961645,junin,0.74,94.0387,0.0,0.0,6.57,-3.44,18.16
2023-06-02,204.0,Papa Blanca,tarma,5.3230099791384085,junin,0.74,94.0387,0.0,0.0,6.57,-3.44,18.16
2023-06-02,93.0,Papa Blanca,jauja,4.543294782270004,junin,0.74,94.0387,0.0,0.0,4.31,-4.84,15.97
2023-06-02,110.0,Papa Yungay,huancayo,4.709530201312334,junin,0.74,94.0387,0.0,0.0,6.69,-3.53,17.08
2023-06-02,7.0,Papa Canchan,huancayo,2.079441541679836,junin,1.14,94.0387,0.0,0.0,6.69,-3.53,17.08
2023-06-02,260.0,Papa Blanca,huancayo,5.564520407322694,junin,0.74,94.0387,0.0,0.0,6.69,-3.53,17.08
2023-06-02,1.0,Papa Amarilla,huancayo,0.6931471805599453,junin,1.53,94.0387,0.0,0.0,6.69,-3.53,17.08
2023-06-02,104.0,Papa Yungay,huanuco,4.653960350157523,huanuco,0.74,94.0387,0.0,0.0,8.25,-0.31,18.09
2023-06-02,251.0,Papa Blanca,huanuco,5.529429087511423,huanuco,0.74,94.0387,0.0,0.0,8.25,-0.31,18.09
2023-06-02,36.0,Papa Amarilla,ambo,3.610917912644224,huanuco,1.53,94.0387,0.0,0.0,8.25,-0.31,18.09
2023-06-02,46.0,Papa Blanca,tayacaja,3.8501476017100575,huancavelica,0.74,94.0387,0.65,0.0,5.47,-1.53,15.76
2023-06-02,17.0,Papa Blanca,huancavelica,2.8903717578961645,huancavelica,0.74,94.0387,0.0,2.0,2.82,-3.92,13.44
2023-06-02,59.0,Papa Blanca,huanta,4.0943445622221,ayacucho,0.74,94.0387,0.0,0.0,7.2,-0.73,17.41
2023-06-02,47.0,Papa Yungay,huamanga,3.87120101090789,ayacucho,0.74,94.0387,0.0,0.0,7.2,-0.73,17.41
2023-06-02,53.0,Papa Unica,huamanga,3.9889840465642745,ayacucho,1.48,94.0387,0.0,0.0,7.2,-0.73,17.41
2023-06-02,108.0,Papa Canchan,huamanga,4.691347882229144,ayacucho,1.14,94.0387,0.0,0.0,7.2,-0.73,17.41
2023-06-02,210.0,Papa Blanca,huamanga,5.351858133476067,ayacucho,0.74,94.0387,0.0,0.0,7.2,-0.73,17.41
2023-06-02,219.0,Papa Unica,arequipa,5.393627546352361,arequipa,1.48,94.0387,0.0,0.0,11.72,4.55,21.36
2023-06-02,161.0,Papa Blanca,arequipa,5.087596335232384,arequipa,0.74,94.0387,0.0,0.0,11.72,4.55,21.36
2023-06-02,18.0,Papa Yungay,andahuaylas,2.9444389791664403,apurimac,0.74,94.0387,0.0,0.0,12.74,5.98,22.55
2023-06-02,35.0,Papa Unica,andahuaylas,3.58351893845611,apurimac,1.48,94.0387,0.0,0.0,12.74,5.98,22.55
2023-06-01,60.0,Papa Blanca,pasco,4.110873864173311,pasco,0.73,94.0387,0.0,0.0,4.68,-4.53,14.28
2023-06-01,17.0,Papa Blanca,lima,2.8903717578961645,lima,0.73,94.0387,0.0,0.0,19.13,14.24,25.47
2023-06-01,15.0,Papa Yungay,tarma,2.772588722239781,junin,0.73,94.0387,0.0,0.0,7.06,-2.24,16.61
2023-06-01,293.0,Papa Blanca,tarma,5.683579767338681,junin,0.73,94.0387,0.0,0.0,7.06,-2.24,16.61
2023-06-01,18.0,Papa Amarilla,tarma,2.9444389791664403,junin,1.69,94.0387,0.0,0.0,7.06,-2.24,16.61
2023-06-01,17.0,Papa Yungay,jauja,2.8903717578961645,junin,0.73,94.0387,0.0,0.0,4.67,-3.84,14.09
2023-06-01,54.0,Papa Blanca,jauja,4.007333185232471,junin,0.73,94.0387,0.0,0.0,4.67,-3.84,14.09
2023-06-01,14.0,Papa Amarilla,jauja,2.70805020110221,junin,1.69,94.0387,0.0,0.0,4.67,-3.84,14.09
2023-06-01,26.0,Papa Yungay,huancayo,3.295836866004329,junin,0.73,94.0387,0.0,0.0,6.93,-2.1,16.24
2023-06-01,427.0,Papa Blanca,huancayo,6.059123195581797,junin,0.73,94.0387,0.0,0.0,6.93,-2.1,16.24
2023-06-01,20.0,Papa Amarilla,huancayo,3.044522437723423,junin,1.69,94.0387,0.0,0.0,6.93,-2.1,16.24
2023-06-01,22.0,Papa Yungay,huanuco,3.1354942159291497,huanuco,0.73,94.0387,0.0,0.0,8.62,0.04,17.07
2023-06-01,215.0,Papa Blanca,huanuco,5.375278407684165,huanuco,0.73,94.0387,0.0,0.0,8.62,0.04,17.07
2023-06-01,64.0,Papa Amarilla,ambo,4.174387269895637,huanuco,1.69,94.0387,0.0,0.0,8.62,0.04,17.07
2023-06-01,4.0,Papa Blanca,tayacaja,1.6094379124341005,huancavelica,0.73,94.0387,0.0,0.0,5.23,-1.4,14.64
2023-06-01,34.0,Papa Blanca,huancavelica,3.555348061489413,huancavelica,0.73,94.0387,0.0,2.0,2.56,-3.63,11.97
2023-06-01,320.0,Papa Blanca,huanta,5.771441123130016,ayacucho,0.73,94.0387,0.0,0.0,7.29,-0.38,16.64
2023-06-01,29.0,Papa Yungay,huamanga,3.4011973816621555,ayacucho,0.73,94.0387,0.0,0.0,7.29,-0.38,16.64
2023-06-01,37.0,Papa Canchan,huamanga,3.6375861597263857,ayacucho,1.23,94.0387,0.0,0.0,7.29,-0.38,16.64
2023-06-01,137.0,Papa Blanca,huamanga,4.927253685157205,ayacucho,0.73,94.0387,0.0,0.0,7.29,-0.38,16.64
2023-06-01,35.0,Papa Amarilla,huamanga,3.58351893845611,ayacucho,1.69,94.0387,0.0,0.0,7.29,-0.38,16.64
2023-06-01,7.0,Papa Unica,arequipa,2.079441541679836,arequipa,1.48,94.0387,0.0,0.0,11.68,2.97,21.77
2023-06-01,30.0,Papa Canchan,arequipa,3.4339872044851463,arequipa,1.23,94.0387,0.0,0.0,11.68,2.97,21.77
2023-06-01,104.0,Papa Blanca,arequipa,4.653960350157523,arequipa,0.73,94.0387,0.0,0.0,11.68,2.97,21.77
2023-05-31,1.0,Papa Amarilla,pasco,0.6931471805599453,pasco,1.71,99.1312,0.0,0.0,6.77,0.07,14.86
2023-05-31,5.0,Papa Blanca,lima,1.791759469228055,lima,0.75,99.1312,0.0,0.0,19.28,15.59,24.93
2023-05-31,6.0,Papa Blanca,huaral,1.9459101490553128,lima,0.75,99.1312,0.0,0.0,21.54,20.3,23.56
2023-05-31,17.0,Papa Color,tarma,2.8903717578961645,junin,1.37,99.1312,0.0,0.0,9.19,5.04,16.53
2023-05-31,13.0,Papa Canchan,tarma,2.639057329615259,junin,1.23,99.1312,0.0,0.0,9.19,5.04,16.53
2023-05-31,155.0,Papa Blanca,tarma,5.049856007249537,junin,0.75,99.1312,0.0,0.0,9.19,5.04,16.53
2023-05-31,18.0,Papa Blanca,jauja,2.9444389791664403,junin,0.75,99.1312,0.0,0.0,7.49,2.95,15.18
2023-05-31,20.0,Papa Yungay,huancayo,3.044522437723423,junin,0.75,99.1312,0.0,0.0,9.45,5.5,16.81
2023-05-31,7.0,Papa Color,huancayo,2.079441541679836,junin,1.37,99.1312,0.0,0.0,9.45,5.5,16.81
2023-05-31,148.0,Papa Blanca,huancayo,5.003946305945459,junin,0.75,99.1312,0.0,0.0,9.45,5.5,16.81
2023-05-31,31.0,Papa Yungay,huanuco,3.4657359027997265,huanuco,0.75,99.1312,0.0,0.0,10.02,3.99,17.37
2023-05-31,144.0,Papa Blanca,huanuco,4.976733742420574,huanuco,0.75,99.1312,0.0,0.0,10.02,3.99,17.37
2023-05-31,129.0,Papa Amarilla,ambo,4.867534450455582,huanuco,1.71,99.1312,0.0,0.0,10.02,3.99,17.37
2023-05-31,20.0,Papa Blanca,huanta,3.044522437723423,ayacucho,0.75,99.1312,0.0,0.0,9.24,4.14,16.43
2023-05-31,55.0,Papa Canchan,huamanga,4.02535169073515,ayacucho,1.23,99.1312,0.0,0.0,9.24,4.14,16.43
2023-05-31,274.0,Papa Blanca,huamanga,5.616771097666572,ayacucho,0.75,99.1312,0.0,0.0,9.24,4.14,16.43
2023-05-31,37.0,Papa Unica,arequipa,3.6375861597263857,arequipa,1.51,99.1312,0.0,0.0,11.76,4.15,22.28
2023-05-31,83.0,Papa Blanca,arequipa,4.430816798843313,arequipa,0.75,99.1312,0.0,0.0,11.76,4.15,22.28
2023-05-30,12.0,Papa Yungay,pasco,2.5649493574615367,pasco,0.74,99.1312,0.62,0.0,8.09,4.33,14.74
2023-05-30,18.0,Papa Unica,pasco,2.9444389791664403,pasco,1.48,99.1312,0.62,0.0,8.09,4.33,14.74
2023-05-30,31.0,Papa Huayro,pasco,3.4657359027997265,pasco,1.4,99.1312,0.62,0.0,8.09,4.33,14.74
2023-05-30,21.0,Papa Color,pasco,3.091042453358316,pasco,1.35,99.1312,0.62,0.0,8.09,4.33,14.74
2023-05-30,106.0,Papa Blanca,pasco,4.672828834461906,pasco,0.74,99.1312,0.62,0.0,8.09,4.33,14.74
2023-05-30,12.0,Papa Amarilla,pasco,2.5649493574615367,pasco,1.73,99.1312,0.62,0.0,8.09,4.33,14.74
2023-05-30,9.0,Papa Blanca,lima,2.302585092994046,lima,0.74,99.1312,0.0,0.0,18.79,15.46,23.47
2023-05-30,21.0,Papa Blanca,santiago de chuco,3.091042453358316,la libertad,0.74,99.1312,0.11,0.0,11.99,6.84,19.22
2023-05-30,21.0,Papa Blanca,sanchez carrion,3.091042453358316,la libertad,0.74,99.1312,0.11,0.0,11.99,6.84,19.22
2023-05-30,74.0,Papa Yungay,tarma,4.31748811353631,junin,0.74,99.1312,0.0,0.0,8.87,4.74,15.47
2023-05-30,453.0,Papa Blanca,tarma,6.118097198041348,junin,0.74,99.1312,0.0,0.0,8.87,4.74,15.47
2023-05-30,39.0,Papa Blanca,jauja,3.688879454113936,junin,0.74,99.1312,0.0,0.0,6.81,0.19,15.71
2023-05-30,66.0,Papa Yungay,huancayo,4.204692619390966,junin,0.74,99.1312,0.0,0.0,7.98,2.57,16.05
2023-05-30,255.0,Papa Blanca,huancayo,5.545177444479562,junin,0.74,99.1312,0.0,0.0,7.98,2.57,16.05
2023-05-30,17.0,Papa Yungay,huanuco,2.8903717578961645,huanuco,0.74,99.1312,0.0,0.0,10.74,7.1,16.25
2023-05-30,57.0,Papa Huayro,huanuco,4.060443010546419,huanuco,1.4,99.1312,0.0,0.0,10.74,7.1,16.25
2023-05-30,17.0,Papa Color,huanuco,2.8903717578961645,huanuco,1.35,99.1312,0.0,0.0,10.74,7.1,16.25
2023-05-30,24.0,Papa Canchan,huanuco,3.218875824868201,huanuco,1.21,99.1312,0.0,0.0,10.74,7.1,16.25
2023-05-30,340.0,Papa Blanca,huanuco,5.831882477283517,huanuco,0.74,99.1312,0.0,0.0,10.74,7.1,16.25
2023-05-30,99.0,Papa Amarilla,ambo,4.605170185988092,huanuco,1.73,99.1312,0.0,0.0,10.74,7.1,16.25
2023-05-30,48.0,Papa Blanca,tayacaja,3.8918202981106265,huancavelica,0.74,99.1312,0.0,0.0,6.98,-0.1,16.54
2023-05-30,19.0,Papa Color,huancavelica,2.995732273553991,huancavelica,1.35,99.1312,0.0,2.0,4.83,-2.76,14.85
2023-05-30,30.0,Papa Yungay,huamanga,3.4339872044851463,ayacucho,0.74,99.1312,0.0,0.0,9.09,2.54,17.66
2023-05-30,21.0,Papa Peruanita,huamanga,3.091042453358316,ayacucho,1.74,99.1312,0.0,0.0,9.09,2.54,17.66
2023-05-30,304.0,Papa Canchan,huamanga,5.720311776607412,ayacucho,1.21,99.1312,0.0,0.0,9.09,2.54,17.66
2023-05-30,305.0,Papa Blanca,huamanga,5.723585101952381,ayacucho,0.74,99.1312,0.0,0.0,9.09,2.54,17.66
2023-05-30,55.0,Papa Amarilla,huamanga,4.02535169073515,ayacucho,1.73,99.1312,0.0,0.0,9.09,2.54,17.66
2023-05-30,35.0,Papa Blanca,cangallo,3.58351893845611,ayacucho,0.74,99.1312,0.0,0.0,8.29,1.58,17.17
2023-05-30,58.0,Papa Unica,arequipa,4.07753744390572,arequipa,1.48,99.1312,0.16,0.0,10.08,2.41,20.69
2023-05-30,26.0,Papa Color,arequipa,3.295836866004329,arequipa,1.35,99.1312,0.16,0.0,10.08,2.41,20.69
2023-05-30,223.0,Papa Blanca,arequipa,5.41164605185504,arequipa,0.74,99.1312,0.16,0.0,10.08,2.41,20.69
2023-05-30,16.0,Papa Peruanita,andahuaylas,2.833213344056216,apurimac,1.74,99.1312,0.0,0.0,13.03,6.79,22.4
2023-05-29,3.0,Papa Blanca,huaral,1.3862943611198906,lima,0.73,99.1312,0.15,0.0,21.61,20.47,23.6
2023-05-29,59.0,Papa Blanca,tarma,4.0943445622221,junin,0.73,99.1312,0.0,0.0,8.86,5.28,14.22
2023-05-29,14.0,Papa Blanca,junin,2.70805020110221,junin,0.73,99.1312,6.52,2.0,6.25,2.01,12.33
2023-05-29,32.0,Papa Canchan,jauja,3.49650756146648,junin,1.23,99.1312,0.0,0.0,6.21,1.58,13.78
2023-05-29,106.0,Papa Blanca,jauja,4.672828834461906,junin,0.73,99.1312,0.0,0.0,6.21,1.58,13.78
2023-05-29,51.0,Papa Blanca,huancayo,3.951243718581428,junin,0.73,99.1312,0.19,0.0,7.16,4.09,11.93
2023-05-29,25.0,Papa Yungay,huanuco,3.258096538021482,huanuco,0.73,99.1312,0.0,0.0,11.03,7.17,16.83
2023-05-29,15.0,Papa Blanca,huanuco,2.772588722239781,huanuco,0.73,99.1312,0.0,0.0,11.03,7.17,16.83
2023-05-29,6.0,Papa Blanca,tayacaja,1.9459101490553128,huancavelica,0.73,99.1312,0.66,0.0,6.29,2.77,12.47
2023-05-29,13.0,Papa Blanca,huancavelica,2.639057329615259,huancavelica,0.73,99.1312,0.25,2.0,4.91,0.71,12.42
2023-05-29,95.0,Papa Blanca,huamanga,4.564348191467836,ayacucho,0.73,99.1312,0.14,0.0,7.86,3.48,13.51
2023-05-29,63.0,Papa Unica,arequipa,4.158883083359672,arequipa,1.48,99.1312,0.06,0.0,11.08,6.44,19.29
2023-05-29,62.0,Papa Canchan,arequipa,4.143134726391533,arequipa,1.23,99.1312,0.06,0.0,11.08,6.44,19.29
2023-05-29,172.0,Papa Blanca,arequipa,5.153291594497779,arequipa,0.73,99.1312,0.06,0.0,11.08,6.44,19.29
2023-05-29,19.0,Papa Blanca,andahuaylas,2.995732273553991,apurimac,0.73,99.1312,1.7,0.0,11.46,8.61,15.82
2023-05-29,17.0,Papa Amarilla,andahuaylas,2.8903717578961645,apurimac,1.7,99.1312,1.7,0.0,11.46,8.61,15.82
2023-05-28,31.0,Papa Blanca,pasco,3.4657359027997265,pasco,0.78,99.1312,0.19,0.0,7.43,3.81,13.67
2023-05-28,13.0,Papa Blanca,lima,2.639057329615259,lima,0.78,99.1312,0.0,0.0,19.1,16.53,23.51
2023-05-28,43.0,Papa Yungay,tarma,3.784189633918261,junin,0.78,99.1312,1.75,0.0,9.38,6.31,15.66
2023-05-28,145.0,Papa Blanca,tarma,4.983606621708336,junin,0.78,99.1312,1.75,0.0,9.38,6.31,15.66
2023-05-28,54.0,Papa Blanca,jauja,4.007333185232471,junin,0.78,99.1312,0.33,0.0,6.95,3.27,13.63
2023-05-28,90.0,Papa Blanca,huancayo,4.51085950651685,junin,0.78,99.1312,0.13,0.0,9.21,6.02,15.59
2023-05-28,385.0,Papa Blanca,huanuco,5.955837369464831,huanuco,0.78,99.1312,0.11,0.0,10.41,7.36,15.7
2023-05-28,32.0,Papa Amarilla,ambo,3.49650756146648,huanuco,1.63,99.1312,2.14,0.0,10.41,7.36,15.7
2023-05-28,11.0,Papa Blanca,huancavelica,2.4849066497880004,huancavelica,0.78,99.1312,0.04,2.0,4.27,0.14,11.89
2023-05-28,71.0,Papa Blanca,huanta,4.276666119016055,ayacucho,0.78,99.1312,0.12,0.0,8.65,3.76,14.9
2023-05-28,44.0,Papa Yungay,huamanga,3.80666248977032,ayacucho,0.78,99.1312,0.04,0.0,8.65,3.76,14.9
2023-05-28,57.0,Papa Canchan,huamanga,4.060443010546419,ayacucho,1.2,99.1312,0.04,0.0,8.65,3.76,14.9
2023-05-28,246.0,Papa Blanca,huamanga,5.5093883366279774,ayacucho,0.78,99.1312,0.04,0.0,8.65,3.76,14.9
2023-05-28,18.0,Papa Amarilla,huamanga,2.9444389791664403,ayacucho,1.63,99.1312,0.04,0.0,8.65,3.76,14.9
2023-05-28,16.0,Papa Yungay,arequipa,2.833213344056216,arequipa,0.78,99.1312,0.32,0.0,11.34,5.99,19.51
2023-05-28,30.0,Papa Unica,arequipa,3.4339872044851463,arequipa,1.4,99.1312,0.32,0.0,11.34,5.99,19.51
2023-05-28,30.0,Papa Canchan,arequipa,3.4339872044851463,arequipa,1.2,99.1312,0.32,0.0,11.34,5.99,19.51
2023-05-28,265.0,Papa Blanca,arequipa,5.583496308781699,arequipa,0.78,99.1312,0.32,0.0,11.34,5.99,19.51
2023-05-28,30.0,Papa Amarilla,andahuaylas,3.4339872044851463,apurimac,1.63,99.1312,0.15,0.0,11.97,9.38,16.86
2023-05-27,95.0,Papa Blanca,pasco,4.564348191467836,pasco,0.78,99.1312,0.56,0.0,7.21,3.51,13.35
2023-05-27,5.0,Papa Blanca,lima,1.791759469228055,lima,0.78,99.1312,0.0,0.0,19.65,16.77,24.04
2023-05-27,24.0,Papa Blanca,huaral,3.218875824868201,lima,0.78,99.1312,0.0,0.0,21.98,20.79,23.28
2023-05-27,18.0,Papa Blanca,santiago de chuco,2.9444389791664403,la libertad,0.78,99.1312,0.0,0.0,11.78,8.92,16.88
2023-05-27,96.0,Papa Yungay,tarma,4.574710978503383,junin,0.78,99.1312,0.0,0.0,8.57,5.56,14.95
2023-05-27,104.0,Papa Canchan,tarma,4.653960350157523,junin,1.2,99.1312,0.0,0.0,8.57,5.56,14.95
2023-05-27,180.0,Papa Blanca,tarma,5.198497031265826,junin,0.78,99.1312,0.0,0.0,8.57,5.56,14.95
2023-05-27,1.0,Papa Amarilla,tarma,0.6931471805599453,junin,1.63,99.1312,0.0,0.0,8.57,5.56,14.95
2023-05-27,11.0,Papa Yungay,jauja,2.4849066497880004,junin,0.78,99.1312,0.01,0.0,5.53,1.36,13.1
2023-05-27,20.0,Papa Color,jauja,3.044522437723423,junin,1.3,99.1312,0.01,0.0,5.53,1.36,13.1
2023-05-27,71.0,Papa Canchan,jauja,4.276666119016055,junin,1.2,99.1312,0.01,0.0,5.53,1.36,13.1
2023-05-27,55.0,Papa Blanca,jauja,4.02535169073515,junin,0.78,99.1312,0.01,0.0,5.53,1.36,13.1
2023-05-27,3.0,Papa Yungay,huancayo,1.3862943611198906,junin,0.78,99.1312,0.0,0.0,7.06,2.32,14.12
2023-05-27,12.0,Papa Unica,huancayo,2.5649493574615367,junin,1.4,99.1312,0.0,0.0,7.06,2.32,14.12
2023-05-27,14.0,Papa Canchan,huancayo,2.70805020110221,junin,1.2,99.1312,0.0,0.0,7.06,2.32,14.12
2023-05-27,226.0,Papa Blanca,huancayo,5.424950017481403,junin,0.78,99.1312,0.0,0.0,7.06,2.32,14.12
2023-05-27,62.0,Papa Yungay,huanuco,4.143134726391533,huanuco,0.78,99.1312,0.93,0.0,10.06,7.35,13.84
2023-05-27,34.0,Papa Huayro,huanuco,3.555348061489413,huanuco,1.58,99.1312,0.93,0.0,10.06,7.35,13.84
2023-05-27,52.0,Papa Canchan,huanuco,3.970291913552122,huanuco,1.2,99.1312,0.93,0.0,10.06,7.35,13.84
2023-05-27,244.0,Papa Blanca,huanuco,5.501258210544727,huanuco,0.78,99.1312,0.93,0.0,10.06,7.35,13.84
2023-05-27,98.0,Papa Amarilla,ambo,4.59511985013459,huanuco,1.63,99.1312,0.26,0.0,10.06,7.35,13.84
2023-05-27,13.0,Papa Blanca,huancavelica,2.639057329615259,huancavelica,0.78,99.1312,0.0,2.0,4.39,1.3,9.63
2023-05-27,87.0,Papa Blanca,huanta,4.477336814478207,ayacucho,0.78,99.1312,0.0,0.0,9.25,5.71,14.68
2023-05-27,30.0,Papa Yungay,huamanga,3.4339872044851463,ayacucho,0.78,99.1312,0.0,0.0,9.25,5.71,14.68
2023-05-27,113.0,Papa Canchan,huamanga,4.736198448394496,ayacucho,1.2,99.1312,0.0,0.0,9.25,5.71,14.68
2023-05-27,222.0,Papa Blanca,huamanga,5.407171771460119,ayacucho,0.78,99.1312,0.0,0.0,9.25,5.71,14.68
2023-05-27,20.0,Papa Amarilla,huamanga,3.044522437723423,ayacucho,1.63,99.1312,0.0,0.0,9.25,5.71,14.68
2023-05-27,31.0,Papa Unica,arequipa,3.4657359027997265,arequipa,1.4,99.1312,0.31,0.0,12.01,7.31,19.93
2023-05-27,26.0,Papa Canchan,arequipa,3.295836866004329,arequipa,1.2,99.1312,0.31,0.0,12.01,7.31,19.93
2023-05-27,81.0,Papa Blanca,arequipa,4.406719247264253,arequipa,0.78,99.1312,0.31,0.0,12.01,7.31,19.93
2023-05-27,18.0,Papa Canchan,andahuaylas,2.9444389791664403,apurimac,1.2,99.1312,0.0,0.0,13.25,9.81,18.91
2023-05-27,37.0,Papa Blanca,andahuaylas,3.6375861597263857,apurimac,0.78,99.1312,0.0,0.0,13.25,9.81,18.91
2023-05-26,18.0,Papa Yungay,pasco,2.9444389791664403,pasco,0.78,99.1312,0.0,0.0,7.35,3.81,13.48
2023-05-26,22.0,Papa Blanca,pasco,3.1354942159291497,pasco,0.78,99.1312,0.0,0.0,7.35,3.81,13.48
2023-05-26,13.0,Papa Blanca,lima,2.639057329615259,lima,0.78,99.1312,0.0,0.0,19.6,16.5,23.51
2023-05-26,1.0,Papa Blanca,huaral,0.6931471805599453,lima,0.78,99.1312,0.0,0.0,22.41,21.35,23.93
2023-05-26,24.0,Papa Blanca,santiago de chuco,3.218875824868201,la libertad,0.78,99.1312,0.0,0.0,11.52,7.87,18.39
2023-05-26,12.0,Papa Yungay,tarma,2.5649493574615367,junin,0.78,99.1312,0.0,0.0,7.98,4.86,14.23
2023-05-26,37.0,Papa Canchan,tarma,3.6375861597263857,junin,1.21,99.1312,0.0,0.0,7.98,4.86,14.23
2023-05-26,263.0,Papa Blanca,tarma,5.575949103146316,junin,0.78,99.1312,0.0,0.0,7.98,4.86,14.23
2023-05-26,8.0,Papa Canchan,junin,2.19722457733622,junin,1.21,99.1312,1.65,2.0,5.61,1.56,12.55
2023-05-26,71.0,Papa Blanca,junin,4.276666119016055,junin,0.78,99.1312,1.65,2.0,5.61,1.56,12.55
2023-05-26,109.0,Papa Blanca,jauja,4.700480365792417,junin,0.78,99.1312,0.0,0.0,4.51,0.95,11.49
2023-05-26,40.0,Papa Yungay,huancayo,3.713572066704308,junin,0.78,99.1312,0.0,0.0,7.26,2.34,14.29
2023-05-26,21.0,Papa Canchan,huancayo,3.091042453358316,junin,1.21,99.1312,0.0,0.0,7.26,2.34,14.29
2023-05-26,223.0,Papa Blanca,huancayo,5.41164605185504,junin,0.78,99.1312,0.0,0.0,7.26,2.34,14.29
2023-05-26,16.0,Papa Yungay,huanuco,2.833213344056216,huanuco,0.78,99.1312,0.7,0.0,10.28,7.03,15.38
2023-05-26,60.0,Papa Canchan,huanuco,4.110873864173311,huanuco,1.21,99.1312,0.7,0.0,10.28,7.03,15.38
2023-05-26,191.0,Papa Blanca,huanuco,5.2574953720277815,huanuco,0.78,99.1312,0.7,0.0,10.28,7.03,15.38
2023-05-26,149.0,Papa Amarilla,ambo,5.010635294096256,huanuco,1.6,99.1312,1.87,0.0,10.28,7.03,15.38
2023-05-26,53.0,Papa Blanca,tayacaja,3.9889840465642745,huancavelica,0.78,99.1312,0.0,0.0,5.83,0.81,13.19
2023-05-26,68.0,Papa Blanca,huancavelica,4.23410650459726,huancavelica,0.78,99.1312,0.0,2.0,3.23,-1.47,9.76
2023-05-26,55.0,Papa Canchan,huamanga,4.02535169073515,ayacucho,1.21,99.1312,0.0,0.0,8.18,2.46,16.14
2023-05-26,473.0,Papa Blanca,huamanga,6.161207321695077,ayacucho,0.78,99.1312,0.0,0.0,8.18,2.46,16.14
2023-05-26,34.0,Papa Amarilla,huamanga,3.555348061489413,ayacucho,1.6,99.1312,0.0,0.0,8.18,2.46,16.14
2023-05-26,19.0,Papa Blanca,cangallo,2.995732273553991,ayacucho,0.78,99.1312,0.0,0.0,6.75,0.51,15.04
2023-05-26,50.0,Papa Unica,arequipa,3.9318256327243257,arequipa,1.43,99.1312,0.52,0.0,11.21,4.21,20.88
2023-05-26,206.0,Papa Blanca,arequipa,5.332718793265369,arequipa,0.78,99.1312,0.52,0.0,11.21,4.21,20.88
2023-05-26,43.0,Papa Blanca,andahuaylas,3.784189633918261,apurimac,0.78,99.1312,0.06,0.0,12.58,7.6,19.93
2023-05-25,65.0,Papa Blanca,pasco,4.189654742026425,pasco,0.79,99.1312,0.29,0.0,6.9,3.3,11.62
2023-05-25,21.0,Papa Blanca,lima,3.091042453358316,lima,0.79,99.1312,0.0,0.0,19.0,15.61,23.22
2023-05-25,36.0,Papa Yungay,tarma,3.610917912644224,junin,0.79,99.1312,0.08,0.0,8.22,5.15,13.18
2023-05-25,69.0,Papa Canchan,tarma,4.248495242049359,junin,1.16,99.1312,0.08,0.0,8.22,5.15,13.18
2023-05-25,187.0,Papa Blanca,tarma,5.236441962829949,junin,0.79,99.1312,0.08,0.0,8.22,5.15,13.18
2023-05-25,35.0,Papa Amarilla,tarma,3.58351893845611,junin,1.68,99.1312,0.08,0.0,8.22,5.15,13.18
2023-05-25,19.0,Papa Yungay,jauja,2.995732273553991,junin,0.79,99.1312,0.14,0.0,6.1,2.35,13.0
2023-05-25,32.0,Papa Canchan,jauja,3.49650756146648,junin,1.16,99.1312,0.14,0.0,6.1,2.35,13.0
2023-05-25,57.0,Papa Blanca,jauja,4.060443010546419,junin,0.79,99.1312,0.14,0.0,6.1,2.35,13.0
2023-05-25,3.0,Papa Color,huancayo,1.3862943611198906,junin,1.27,99.1312,0.04,0.0,7.77,4.52,13.42
2023-05-25,29.0,Papa Canchan,huancayo,3.4011973816621555,junin,1.16,99.1312,0.04,0.0,7.77,4.52,13.42
2023-05-25,248.0,Papa Blanca,huancayo,5.517452896464707,junin,0.79,99.1312,0.04,0.0,7.77,4.52,13.42
