volumen,volumen_log,precio_promedio_kg,indice_precio_diesel,lluvia_hoy,dias_con_helada_en_cultivo,T2M_MIN,T2M_MAX,zona_acobamba,zona_ambo,zona_andahuaylas,zona_angaraes,zona_antabamba,zona_arequipa,zona_barranca,zona_cajatambo,zona_canete,zona_cangallo,zona_canta,zona_caraveli,zona_caylloma,zona_chanchamayo,zona_chincha,zona_churcampa,zona_concepcion,zona_daniel alcides carrion,zona_huamalies,zona_huamanga,zona_huanca sancos,zona_huancavelica,zona_huancayo,zona_huanta,zona_huanuco,zona_huaral,zona_huarochiri,zona_huaura,zona_huaycabamba,zona_huaytara,zona_ica,zona_jauja,zona_julcan,zona_junin,zona_la mar,zona_lima,zona_lucanas,zona_nazca,zona_oxapampa,zona_oyon,zona_pachitea,zona_palpa,zona_parinacochas,zona_pasco,zona_pisco,zona_sanchez carrion,zona_santiago de chuco,zona_tarma,zona_tayacaja,zona_yauli,zona_yauyos,fecha_sin,fecha_cos
474.0,6.163314804034641,0.84,89.1625,0.0,0.0,6.05,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
59.0,4.0943445622221,0.84,89.1625,6.89,0.0,4.25,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4937755501599772,0.869589389346611
33.0,3.5263605246161616,0.84,89.1625,0.0,2.0,2.42,13.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
52.0,3.970291913552122,0.84,89.1625,4.25,0.0,5.18,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
322.0,5.777652323222656,0.84,89.1625,7.57,0.0,6.86,19.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
11.0,2.4849066497880004,0.8,89.1625,3.07,0.0,2.46,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
96.0,4.574710978503383,0.8,89.1625,0.0,0.0,16.69,21.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
41.0,3.737669618283368,0.8,89.1625,0.0,0.0,18.56,23.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
30.0,3.4339872044851463,0.8,89.1625,0.35,0.0,20.61,22.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
20.0,3.044522437723423,0.8,89.1625,0.09,0.0,13.37,18.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
311.0,5.7430031878094825,0.8,89.1625,0.15,0.0,4.88,15.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.47873384011578846,0.8779600847008882
303.0,5.717027701406222,0.8,89.1625,11.34,0.0,4.25,15.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
546.0,6.304448802421981,0.8,89.1625,0.16,0.0,6.38,14.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
12.0,2.5649493574615367,0.8,89.1625,5.26,1.0,1.11,12.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
51.0,3.951243718581428,0.8,89.1625,7.61,0.0,4.84,15.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
206.0,5.332718793265369,0.8,89.1625,17.49,0.0,6.78,18.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
130.0,4.875197323201151,0.81,89.1625,0.02,0.0,16.65,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
29.0,3.4011973816621555,0.81,89.1625,0.94,0.0,18.38,23.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
108.0,4.691347882229144,0.81,89.1625,0.32,0.0,20.59,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
19.0,2.995732273553991,0.81,89.1625,0.92,0.0,13.78,18.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
134.0,4.90527477843843,0.81,89.1625,0.76,0.0,6.12,12.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4635502709028509,0.886070621534138
176.0,5.176149732573829,0.81,89.1625,0.54,0.0,6.6,11.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
23.0,3.1780538303479458,0.81,89.1625,29.88,0.0,6.11,13.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
358.0,5.883322388488279,0.81,89.1625,11.83,0.0,6.11,13.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
31.0,3.4657359027997265,0.81,89.1625,4.2,0.0,6.11,13.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
22.0,3.1354942159291497,0.81,89.1625,0.56,0.0,6.77,11.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
20.0,3.044522437723423,0.81,89.1625,2.05,0.0,6.77,11.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
167.0,5.123963979403259,0.81,89.1625,17.46,0.0,7.46,18.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
52.0,3.970291913552122,0.78,89.1625,0.44,0.0,2.37,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
71.0,4.276666119016055,0.78,89.1625,0.09,0.0,16.84,22.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
70.0,4.262679877041316,0.78,89.1625,0.0,0.0,18.47,25.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
183.0,5.214935757608986,0.78,89.1625,0.0,0.0,21.18,23.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
15.0,2.772588722239781,0.78,89.1625,0.0,0.0,16.85,20.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
66.0,4.204692619390966,0.78,89.1625,0.0,0.0,13.72,20.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
536.0,6.285998094508865,0.78,89.1625,3.28,0.0,5.27,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4482293417404106,0.893918596519257
12.0,2.5649493574615367,0.78,89.1625,0.34,0.0,0.68,12.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
306.0,5.726847747587197,0.78,89.1625,0.0,0.0,4.86,14.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
1037.0,6.945051063725834,0.78,89.1625,2.23,0.0,5.4,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
24.0,3.218875824868201,0.78,89.1625,8.49,0.0,3.39,13.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
21.0,3.091042453358316,0.78,89.1625,5.48,0.0,5.4,13.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
13.0,2.639057329615259,0.78,89.1625,3.29,0.0,7.55,14.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
65.0,4.189654742026425,0.78,89.1625,1.03,0.0,7.55,14.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
256.0,5.54907608489522,0.78,89.1625,0.3,0.0,7.74,17.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
16.0,2.833213344056216,0.79,89.1625,0.0,0.0,17.36,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
4.0,1.6094379124341005,0.79,89.1625,0.0,0.0,21.75,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
1.0,0.6931471805599453,0.79,89.1625,0.0,0.0,16.94,23.63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
34.0,3.555348061489413,0.79,89.1625,0.0,0.0,13.4,21.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
18.0,2.9444389791664403,0.79,89.1625,2.45,0.0,3.3,15.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
60.0,4.110873864173311,0.79,89.1625,0.98,0.0,4.4,16.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
169.0,5.135798437050262,0.79,89.1625,17.19,0.0,5.31,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
18.0,2.9444389791664403,0.79,89.1625,2.34,0.0,3.69,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
5.0,1.791759469228055,0.79,89.1625,0.02,9.0,1.3,16.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
67.0,4.219507705176107,0.79,89.1625,0.0,0.0,6.57,17.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
18.0,2.9444389791664403,0.81,89.1625,2.97,0.0,4.48,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
62.0,4.143134726391533,0.81,89.1625,0.0,0.0,17.23,23.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
72.0,4.290459441148391,0.81,89.1625,0.0,0.0,21.81,24.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
27.0,3.332204510175204,0.81,89.1625,0.0,0.0,14.24,19.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
198.0,5.293304824724492,0.81,89.1625,0.01,0.0,5.51,12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4171936026123168,0.9088176373395029
131.0,4.882801922586371,0.81,89.1625,9.24,0.0,4.02,10.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
500.0,6.2166061010848646,0.81,89.1625,0.23,0.0,7.47,15.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
81.0,4.406719247264253,0.81,89.1625,9.85,0.0,3.0,13.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
216.0,5.37989735354046,0.81,89.1625,0.0,0.0,5.62,17.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
5.0,1.791759469228055,0.81,89.1625,11.48,0.0,2.08,14.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
52.0,3.970291913552122,0.81,89.1625,0.0,0.0,18.55,25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
94.0,4.553876891600541,0.81,89.1625,0.0,0.0,21.53,23.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
3.0,1.3862943611198906,0.81,89.1625,0.0,0.0,16.92,24.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
116.0,4.762173934797756,0.81,89.1625,0.0,0.0,13.63,21.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
347.0,5.8522024797744745,0.81,89.1625,0.16,0.0,5.59,16.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.401487989205973,0.9158642882672872
333.0,5.8111409929767,0.81,89.1625,0.99,0.0,5.75,14.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
693.0,6.542471960506805,0.81,89.1625,7.66,0.0,5.52,15.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
11.0,2.4849066497880004,0.81,89.1625,4.57,0.0,5.54,15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
42.0,3.7612001156935615,0.81,89.1625,4.04,0.0,5.54,15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
147.0,4.997212273764115,0.81,89.1625,0.84,0.0,7.27,17.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
72.0,4.290459441148391,0.84,89.1625,4.35,0.0,1.87,15.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.38566340624360707,0.9226395488404876
15.0,2.772588722239781,0.84,89.1625,1.04,0.0,1.26,13.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38566340624360707,0.9226395488404876
85.0,4.454347296253507,0.84,89.1625,0.0,0.0,18.67,25.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38566340624360707,0.9226395488404876
133.0,4.897839799950911,0.84,89.1625,0.0,0.0,21.41,24.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38566340624360707,0.9226395488404876
4.0,1.6094379124341005,0.84,89.1625,5.19,0.0,12.73,20.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38566340624360707,0.9226395488404876
68.0,4.23410650459726,0.84,89.1625,0.0,0.0,17.06,23.78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38566340624360707,0.9226395488404876
79.0,4.382026634673881,0.84,89.1625,0.0,0.0,12.76,21.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38566340624360707,0.9226395488404876
231.0,5.44673737166631,0.84,89.1625,4.3,0.0,5.17,15.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.38566340624360707,0.9226395488404876
16.0,2.833213344056216,0.84,89.1625,1.19,0.0,0.4,14.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38566340624360707,0.9226395488404876
244.0,5.501258210544727,0.84,89.1625,0.14,0.0,5.51,14.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38566340624360707,0.9226395488404876
23.0,3.1780538303479458,0.84,89.1625,10.76,0.0,6.17,16.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.38566340624360707,0.9226395488404876
803.0,6.689599269178967,0.84,89.1625,1.38,0.0,6.17,16.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38566340624360707,0.9226395488404876
12.0,2.5649493574615367,0.84,89.1625,0.34,0.0,4.87,14.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.38566340624360707,0.9226395488404876
